,id,name,metacritic,released_year,platforms,developers,genres,publishers
438905,58813,Resident Evil 2,91.0,2019,"PC, PlayStation 4, Xbox One",Capcom,"Action, Shooter, Adventure",Capcom
438907,58815,Nioh 2,85.0,2020,"PlayStation 5, PC, PlayStation 4",Team NINJA,Action,"Sony Interactive Entertainment, Koei Tecmo"
438908,58816,Trover saves the Universe,78.0,2019,"Nintendo Switch, PC, Xbox One, PlayStation 4","Squanchtendo, Squanch Games","Action, Adventure, Indie","Sony Interactive Entertainment, Squanch Games"
438913,58820,Shenmue I & II,74.0,2018,"PC, PlayStation 4, Xbox One","SEGA, d3t","Action, Adventure, RPG, Simulation",SEGA
438915,58823,Splatoon 2: Octo Expansion,82.0,2018,Nintendo Switch,Nintendo,"Action, Shooter",Nintendo
438917,58825,DAEMON X MACHINA,70.0,2019,"PC, Nintendo Switch",Marvelous,Action,"Nintendo, XSEED Games, Marvelous, Marvelous USA"
438919,58827,Overcooked! 2,82.0,2018,"Linux, macOS, PC, PlayStation 4, Xbox One, Nintendo Switch","Team17 Digital, Ghost Town Games","Action, Casual, Indie",Team17 Digital
438921,58829,Super Smash Bros. Ultimate,93.0,2018,Nintendo Switch,"Nintendo, Bandai Namco Entertainment, Sora",Fighting,Nintendo
438924,58831,Call of Cthulhu,66.0,2018,"PC, Nintendo Switch, Xbox One, PlayStation 4",Cyanide Studio,"Action, Adventure, RPG",Focus Home Interactive
438927,58834,Guacamelee! 2,85.0,2018,"PC, PlayStation 4, Xbox One, Nintendo Switch",DrinkBox Studios,"Action, Adventure, Arcade, Indie, Platformer",DrinkBox Studios
438928,58835,Yakuza Kiwami 2,85.0,2018,"PC, Xbox One, PlayStation 4","SEGA, Ryu ga Gotoku Studio","Action, Adventure, RPG",SEGA
438939,58849,Starlink: Battle for Atlas,74.0,2018,"PC, Xbox One, Nintendo Switch, PlayStation 4",Ubisoft Toronto,"Action, Adventure",Ubisoft Entertainment
438949,58859,Marvel’s Avengers,67.0,2020,"Xbox One, PlayStation 4, PC","Crystal Dynamics, Eidos Montreal, Nixxes, Eidos Interactive","Action, Adventure, RPG","Square Enix, Marvel Comics"
438952,58861,The Surge 2,76.0,2019,"Xbox One, PC, PlayStation 4","Focus Home Interactive, Deck 13, Deck13, Deck 13 Interactive","Action, Adventure, RPG",Focus Home Interactive
438973,58890,Need For Speed: Most Wanted,83.0,2005,"PlayStation 2, Xbox 360, Xbox, PC, PlayStation 3, GameCube, PSP",Electronic Arts Black Box,"Racing, Arcade",Electronic Arts
438974,58896,Might and Magic Clash of Heroes,76.0,2009,"iOS, PC, Android, Nintendo DS, PlayStation 3, Xbox 360","Ubisoft, Capybara Games","RPG, Strategy, Puzzle",Ubisoft Entertainment
438988,58913,Muse Dash,73.0,2018,"iOS, PC, Android, Nintendo Switch, macOS","X.D. Network, PeroPeroGames","Action, Casual, Indie",X.D. Network
438997,58921,Mutant Year Zero: Road to Eden,78.0,2018,"PC, Nintendo Switch, Xbox One, PlayStation 4","Funcom Oslo A/S, The Bearded Ladies, The Bearded Ladies Consulting","Adventure, RPG, Strategy",Funcom
439031,58952,Life is Strange 2,76.0,2019,"PlayStation 4, Linux, macOS, PC, Xbox One",DONTNOD Entertainment,Adventure,Square Enix
439073,58993,Candle: The Power of the Flame,80.0,2016,"Linux, PC, macOS, Xbox One, Nintendo Switch, PlayStation 4","Merge Games, Teku Studios","Action, Adventure, Indie, Puzzle","Daedalic Entertainment, Merge Games"
439078,58998,Mega Man X Legacy Collection,86.0,2018,"Nintendo Switch, PlayStation 4, Xbox One, PC","Capcom, Capcom U.S.A",Action,Capcom
439079,58999,Mega Man X Legacy Collection 2,62.0,2018,"Nintendo Switch, PlayStation 4, Xbox One, PC","Capcom, Capcom U.S.A",Action,Capcom
439089,59007,Ace Combat X: Skies of Deception,75.0,2006,PSP,"Bandai Namco Entertainment, Access Games","Action, Simulation, Arcade","Bandai Namco Entertainment, Sony Interactive Entertainment, Namco"
439105,59023,Red Faction Guerrilla Re-Mars-tered,70.0,2018,"PC, Nintendo Switch, Xbox One, PlayStation 4","THQ Nordic, Volition, Kaiko","Action, Shooter, Arcade",THQ Nordic
439142,59059,Override: Mech City Brawl,64.0,2018,"PC, Xbox One, PlayStation 4","Modus Games, The Balance","Action, Indie",Modus Games
439176,59094,Youropa,80.0,2018,"PC, Nintendo Switch",frecle ApS,"Action, Adventure, Indie",frecle ApS
439180,59098,NARUTO TO BORUTO: SHINOBI STRIKER,62.0,2018,"PC, Xbox One, PlayStation 4","BANDAI NAMCO Entertainment America, Soleil",Action,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US"
439182,591,Monument Valley,89.0,2014,"iOS, Android",ustwo games,"Adventure, Casual, Puzzle",ustwo games
439218,59132,Gran Turismo 4,89.0,2004,PlayStation 2,Polyphony Digital,Racing,Sony Computer Entertainment
439219,59133,Drakan: The Ancients' Gates,78.0,2002,PlayStation 2,Surreal Software,"Action, Adventure",Sony Computer Entertainment
439227,59140,Lifeline (2003),61.0,2003,PlayStation 2,Sony Computer Entertainment,"Action, Adventure","Sony Computer Entertainment, Konami"
439229,59142,Onimusha: Warlords,86.0,2001,"Xbox One, PlayStation 4, PlayStation 2, Xbox, PC, Nintendo Switch","Capcom, Capcom U.S.A",Action,"Electronic Arts, Capcom"
439230,59143,Onimusha Blade Warriors,65.0,2003,PlayStation 2,Capcom,Fighting,Capcom
439232,59145,Barbarian (2002),63.0,2002,"PlayStation 2, Xbox, GameCube",Saffire,"RPG, Fighting",Titus Interactive
439236,59149,Shadow of Rome,75.0,2005,PlayStation 2,Capcom Production Studio 2,Action,Capcom
439239,59151,Dino Crisis 3,51.0,2003,Xbox,Capcom Production Studio 4,Action,Capcom
439240,59152,Steel Battalion,83.0,2002,Xbox,"Capcom Production Studio 4, Nude Maker",Action,Capcom
439243,59155,Astro Bot: Rescue Mission,90.0,2018,PlayStation 4,"Sony Interactive Entertainment, SIE Japan Studio, Japan Studio",Adventure,Sony Interactive Entertainment
439247,5916,The Room Two,88.0,2013,"PC, iOS, Android",Fireproof Games,"Indie, Puzzle",Fireproof Games
439250,59163,New Gundam Breaker,43.0,2018,"PC, PlayStation 4","BANDAI NAMCO Entertainment America, Crafts & Meister Co",Action,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US"
439254,59167,PICROSS S2,73.0,2018,Nintendo Switch,Jupiter,Puzzle,Jupiter
439261,59174,.hack//Outbreak Part 3,70.0,2003,PlayStation 2,CyberConnect2 Co.,RPG,Bandai
439262,59175,.hack//Infection Part 1,75.0,2002,PlayStation 2,CyberConnect2 Co.,RPG,Bandai
439263,59176,.hack//Mutation Part 2,76.0,2002,PlayStation 2,CyberConnect2 Co.,Action,Bandai
439264,59177,.hack//Quarantine Part 4,70.0,2003,PlayStation 2,CyberConnect2 Co.,Action,Bandai
439265,59178,.hack//G.U. vol. 1//Rebirth,69.0,2006,PlayStation 2,CyberConnect2 Co.,Action,Bandai Namco Entertainment
439266,59179,.hack//G.U. vol. 2//Reminisce,61.0,2006,PlayStation 2,CyberConnect2 Co.,Action,Bandai Namco Entertainment
439267,59180,.hack//G.U. vol. 3//Redemption,60.0,2007,PlayStation 2,CyberConnect2 Co.,Action,Bandai Namco Entertainment
439271,59184,Kingdom Hearts,85.0,2002,PlayStation 2,Square,RPG,"Sony Computer Entertainment, Square"
439272,59185,We Love Katamari,86.0,2005,PlayStation 2,NAMCO,"Action, Puzzle",Namco
439280,59192,Crash Twinsanity,64.0,2004,"Xbox, PlayStation 2",Traveller's Tales,Platformer,Vivendi Universal Games
439285,59197,F1 2018,84.0,2018,"PC, PlayStation 4, Xbox One",Codemasters,"Simulation, Sports, Racing",Codemasters
439287,59199,Divinity: Original Sin 2 - Definitive Edition,93.0,2018,"Nintendo Switch, macOS, PC, Xbox One, PlayStation 4",Larian Studios,RPG,"Bandai Namco Entertainment, Larian Studios"
439288,592,Lethal VR,66.0,2016,"PC, PlayStation 4","Team17 Digital, Three Fields Entertainment","Action, Shooter, Simulation",Team17 Digital
439290,59200,PRO EVOLUTION SOCCER 2019,80.0,2018,"PC, PlayStation 4, Xbox One",Konami Digital Entertainment,"Simulation, Sports","Konami, Konami Digital Entertainment-US"
439298,59208,Resident Evil Outbreak: File 2,58.0,2004,PlayStation 2,Capcom,Action,Capcom
439307,59216,Magna Carta: Crimson Stigmata,66.0,2004,"PlayStation 2, PSP",Softmax,RPG,"505 Games, Atlus, Banpresto"
439308,59217,Wild Arms 4,69.0,2005,PlayStation 2,Media.Vision,RPG,"Sony Computer Entertainment, XSEED Games, 505 Game Street"
439309,59218,Wild Arms 5,71.0,2006,PlayStation 2,Media.Vision,RPG,"Sony Computer Entertainment, 505 Games, XSEED Games"
439310,59219,Wild Arms Alter Code: F,73.0,2005,PlayStation 2,Media.Vision,RPG,Sony Computer Entertainment
439313,59221,Dawn of Mana,57.0,2006,PlayStation 2,Square Enix,RPG,Square Enix
439319,59227,Fist of The North Star: Lost Paradise,72.0,2018,PlayStation 4,"SEGA, Ryu ga Gotoku Studio","Action, Adventure",SEGA
439324,59233,Destiny 2: Forsaken,84.0,2018,"PC, Xbox One, PlayStation 4",Activision,"Action, Shooter, Adventure, Massively Multiplayer",Activision Blizzard
439340,59248,Shadow of the Colossus,91.0,2005,PlayStation 2,Team Ico,"Action, Adventure, RPG",Sony Computer Entertainment
439343,59250,Suikoden V,76.0,2006,PlayStation 2,"Konami Digital Entertainment, Hudson Soft",RPG,Konami
439351,59258,Monster Rancher EVO,58.0,2005,PlayStation 2,Tecmo,"RPG, Simulation",Tecmo
439353,5926,Democracy 3,70.0,2013,"iOS, Linux, PC, macOS",Positech Games,"Strategy, Simulation, Indie","Positech Games, Positech Computing"
439369,59274,Ephemeral Fantasia,48.0,2000,PlayStation 2,Konami Digital Entertainment,RPG,Konami
439374,59279,Bujingai: The Forsaken City,72.0,2003,PlayStation 2,"Taito, Red Entertainment",Action,"505 Games, Taito, BAM! Entertainment"
439378,59282,Darkwatch,74.0,2005,"Xbox, PlayStation 2",High Moon Studios,Shooter,"Ubisoft Entertainment, Capcom"
439403,59306,Insurgency: Sandstorm,78.0,2018,PC,New World Interactive,"Action, Shooter",Focus Home Interactive
439409,59313,Gris,83.0,2018,"PC, iOS, PlayStation 4, macOS, Nintendo Switch",Nomada Studio,"Adventure, Indie, Puzzle, Platformer",Devolver Digital
439410,59314,Anno 1800,81.0,2019,PC,Blue Byte,"Strategy, Simulation",Ubisoft Entertainment
439411,59315,Ace Combat 5: The Unsung War,84.0,2004,PlayStation 2,NAMCO,Simulation,Namco
439413,59317,Asphalt 9: Legends,68.0,2018,"Nintendo Switch, iOS, Android, PC","Gameloft, Gameloft SE, Gameloft Barcelona","Action, Sports, Racing",Gameloft
439424,59329,Space Hulk: Tactics,71.0,2018,"PC, Xbox One, PlayStation 4","Focus Home Interactive, Cyanide Studio",Strategy,Focus Home Interactive
439437,59343,Persona 5: Dancing in Starlight,72.0,2018,"PlayStation 4, PS Vita","Atlus U.S.A, P Studio",Action,Atlus
439440,59346,Desperados III,84.0,2020,"PC, PlayStation 4, Xbox One","Mimimi Productions, Mimimi Games","Action, Strategy",THQ Nordic
439442,59348,Close To The Sun,66.0,2019,"PC, PlayStation 4, Nintendo Switch, Xbox One",Storm in a Teacup,"Action, Adventure, Indie, Puzzle",Wired Productions
439447,59352,ACE COMBAT 7: SKIES UNKNOWN,79.0,2019,"PC, Xbox One, PlayStation 4","BANDAI NAMCO Entertainment America, Bandai Namco Entertainment, Project Aces","Action, Adventure, Simulation, Arcade","Bandai Namco Entertainment, BANDAI NAMCO Entertainment US"
439453,59359,A Plague Tale: Innocence,82.0,2019,"PC, Xbox One, PlayStation 4","Focus Home Interactive, Asobo Studio","Action, Adventure",Focus Home Interactive
439466,59371,Candleman: The Complete Journey,76.0,2018,"PlayStation 4, PC","Zodiac Interactive, Spotlightor Interactive",Platformer,Spotlightor Interactive
439474,5940,NightSky,78.0,2011,"PC, iOS, macOS, Linux, Nintendo 3DS",Nicalis,"Action, Strategy, Casual, Indie, Puzzle",Nicalis
439521,59601,Genesis Alpha One,67.0,2019,"PC, PlayStation 4, Xbox One","Team17 Digital, Radiation Blue","Action, Shooter, Adventure, RPG, Simulation, Indie",Team17 Digital
439522,59602,NBA 2K19,81.0,2018,"Android, PC, iOS, Xbox One, Nintendo Switch, PlayStation 4","2K, Visual Concepts","Action, Simulation, Sports","2K Games, 2K Sports"
439523,59603,NASCAR Heat 3,66.0,2018,"PC, PlayStation 4, Xbox One","704Games Company, Monster Games",Racing,704 Games Company
439532,59611,Pathfinder: Kingmaker,73.0,2018,"PC, Xbox One, macOS, Linux",Owlcat Games,RPG,Deep Silver
439534,59613,Spelunky 2,89.0,2020,"PC, PlayStation 4","BlitWorks, Mossmouth","Action, Indie, Platformer",Mossmouth
439543,59624,V-Rally 4,59.0,2018,"PC, Nintendo Switch, PlayStation 4, Xbox One",Kylotonn Entertainment,Racing,Bigben Interactive
439556,59637,Untitled Goose Game,80.0,2019,"Xbox One, PlayStation 4, PC, macOS, Nintendo Switch",House House,"Action, Family, Indie, Puzzle",Panic
439560,59640,The Jackbox Party Pack 5,77.0,2018,"Linux, PC, PlayStation 4, Nintendo Switch, Xbox One",Jackbox Games,Casual,Jackbox Games
439595,59677,Lethal League Blaze,82.0,2018,"PC, Nintendo Switch, Xbox One, PlayStation 4","Team Reptile, Reptile Games","Action, Sports, Indie",Team Reptile
439620,597,Edge,74.0,2008,"macOS, iOS, Android, Linux, PC, PSP, PlayStation 3, Nintendo 3DS, Wii U","Two Tribes, Kanawati, Mobigame, Mobigame S.A.R.L.","Action, Adventure, Arcade, Casual, Indie, Puzzle","Two Tribes Publishing, Kanawati, Mobigame"
439707,5978,Human Resource Machine,78.0,2015,"iOS, macOS, Android, PC, Linux, Wii U, Nintendo Switch","Experimental Gameplay Group, Tomorrow","Simulation, Casual, Educational, Indie, Puzzle","Tomorrow, Experimental Gameplay Group"
439741,5981,Gas Guzzlers Extreme,73.0,2013,"PlayStation 4, PC, Xbox One",Gamepires,"Action, Sports, Racing",Iceberg Interactive
439832,59894,WHAT THE GOLF?,82.0,2019,"macOS, PC, iOS, Nintendo Switch, Linux",Triband,"Sports, Casual, Indie","Fig Publishing, TribandProductions"
439865,59925,11-11 Memories Retold,76.0,2018,"PC, Xbox One, PlayStation 4","BANDAI NAMCO Entertainment America, Digixart, Aardman Animations","Adventure, Casual","Bandai Namco Entertainment, BANDAI NAMCO Entertainment US"
439892,5995,Little Inferno,68.0,2012,"PC, iOS, Android, macOS, Linux, Wii U, Nintendo Switch","Experimental Gameplay Group, Tomorrow","Adventure, Simulation, Casual, Indie, Puzzle","Tomorrow, Experimental Gameplay Group"
439948,6000,Qvadriga,72.0,2014,"PC, iOS","Slitherine, Turnopia","Strategy, Simulation, Sports, Racing, Board Games, Educational",Slitherine
439953,60004,Zanki Zero: Last Beginning,72.0,2018,"PC, PS Vita, PlayStation 4","Spike Chunsoft Co, Spike Chunsoft",RPG,Spike Chunsoft Co
439977,60028,Age of Wonders: Planetfall,81.0,2019,"PC, Xbox One, PlayStation 4","Paradox Interactive, Triumph Studios",Strategy,Paradox Interactive
440058,60101,STEINS;GATE ELITE,86.0,2018,"PC, PlayStation 4, Nintendo Switch",MAGES,Adventure,"Spike Chunsoft, Spike Chunsoft Co"
440143,60179,Hellblade: Senua's Sacrifice VR Edition,87.0,2018,PC,Ninja Theory,"Action, Adventure, Indie",Ninja Theory
440218,60247,Devil's Hunt,47.0,2019,PC,Layopi Games,Action,"1C Company, 1C Entertainment"
440283,60307,KURSK,42.0,2018,"macOS, PC",Jujubee,"Action, Adventure",Jujubee
440385,6040,Battle Academy 2: Eastern Front,78.0,2014,"iOS, macOS, PC",Slitherine,"Strategy, Board Games",Slitherine
440465,60474,DEAD OR ALIVE 6,74.0,2019,"PC, Xbox One, PlayStation 4","Koei Tecmo, KOEI TECMO America","Action, Fighting",KOEI TECMO GAMES CO
440620,60618,Unruly Heroes,77.0,2019,"PC, PlayStation 4, macOS, Xbox One, Nintendo Switch","Magic Design Studios, MAGIC DESIGN STUDIOS SAS","Action, Adventure, Fighting, Indie, Platformer",Magic Design Studios
440663,60658,Monster Prom,73.0,2018,"Linux, PC, macOS",Beautiful Glitch,"Simulation, Indie",Those Awesome Guys
440707,607,Shantae: Half-Genie Hero,76.0,2016,"PC, Xbox One, PS Vita, PlayStation 4, Nintendo Switch",WayForward Technologies,"Action, Adventure, Indie, Platformer",WayForward
440784,60769,Football Manager 2019,86.0,2018,"PC, macOS, Nintendo Switch",Sports Interactive,"Simulation, Sports",SEGA
440795,6078,Crazy Machines,78.0,2008,"PC, iOS","Fakt Software, dtp Entertainment","Strategy, Casual, Puzzle","Viva Meda, DTP Entertainment"
440798,60782,Battlefleet Gothic: Armada 2,77.0,2019,PC,Tindalos Interactive,Strategy,Focus Home Interactive
440799,60783,Outward,65.0,2019,"PC, PlayStation 4, Xbox One","Deep Silver, Nine Dots Studio",RPG,Deep Silver
440813,60796,Double Cross,72.0,2019,"PC, Nintendo Switch",13AM Games,"Action, Adventure, Indie",Graffiti Games
440836,60817,Forager,78.0,2016,"iOS, Xbox One, PC, PlayStation 4, Nintendo Switch","Humble Bundle, HopFrog","Action, Adventure, RPG, Strategy, Simulation, Indie",Humble Bundle
440865,60843,Dawn of Man,74.0,2019,"PC, PlayStation 4, Xbox One, macOS",Madruga Works,"Strategy, Simulation, Indie",Madruga Works
440884,60860,Assetto Corsa Competizione,74.0,2018,"PlayStation 4, Xbox One, PC",Kunos Simulazioni,"Simulation, Sports, Racing",505 Games
440927,60900,Pro Cycling Manager 2018,63.0,2018,PC,Cyanide Studio,"Simulation, Sports",Focus Home Interactive
440934,60907,Thief of Thieves: Season One,47.0,2018,"PC, Nintendo Switch, Xbox One",Rival Games,"Action, Adventure, Indie",Rival Games
440965,60935,Valthirian Arc: Hero School Story,56.0,2018,"PC, PlayStation 4, Nintendo Switch","Pqube, Agate","Action, Adventure, RPG, Strategy, Simulation, Indie",PQube
441007,60973,INSOMNIA: The Ark,54.0,2018,PC,Mono Studio,"Action, RPG",HeroCraft
441036,61,Fated: The Silent Oath,67.0,2016,"PC, PlayStation 4",Frima Studio,Adventure,Frima Originals
441093,61051,Artifact,76.0,2018,"Linux, macOS, PC",Valve Software,Strategy,Valve
441103,61061,The Blackout Club,68.0,2019,"PC, Xbox One, PlayStation 4",Question,"Action, Simulation, Indie",Question
441113,61070,Dakar 18,55.0,2018,"PC, PlayStation 4, Xbox One","Deep Silver, Bigmoon Entertainment",Racing,"Deep Silver, Bigmoon Entertainment"
441145,611,Subject 13,59.0,2015,"PC, macOS, Xbox One, PlayStation 4","Microids, Anuman Interactive, Paul Cuisset","Adventure, Indie, Puzzle","Microids, Anuman Interactive"
441152,61105,The Caligula Effect: Overdose,61.0,2018,"PC, Nintendo Switch, PlayStation 4","Engine Software, NIS America, FuRyu",RPG,NIS America
441198,61148,The Hong Kong Massacre,70.0,2019,"PC, PlayStation 4",VRESKI,"Action, Shooter, Indie",VRESKI
441203,61152,Green Hell,77.0,2018,PC,Creepy Jar,"Simulation, Indie",Creepy Jar
441229,61176,Bloodstained: Ritual of the Night,81.0,2019,"Xbox One, Nintendo Switch, PlayStation 4, PC","505 Games, Armature Studio, Inti Creates, ArtPlay, Dico","Action, Adventure",505 Games
441263,61206,Yuppie Psycho,81.0,2019,"Nintendo Switch, PC",Baroque Decay,"Adventure, Indie",Another Indie
441275,61218,9 Monkeys of Shaolin,71.0,2020,"PC, PlayStation 4, Linux, Nintendo Switch, Xbox One, macOS",Sobaka Studio,"Action, Adventure, Indie","Buka Entertainment, Ravenscourt"
441363,613,Bastion,86.0,2011,"Linux, PC, iOS, Xbox One, macOS, Xbox 360, Nintendo Switch, PS Vita, PlayStation 4","Warner Bros. Interactive, Supergiant Games","Action, Adventure, RPG, Indie","Warner Bros. Interactive, Supergiant Games"
441375,6131,realMyst,66.0,2010,"Android, iOS, macOS, PC","Cyan Worlds, Noodlecake Studios","Adventure, Casual, Puzzle",Cyan Worlds
441527,6145,SKYHILL,63.0,2015,"macOS, iOS, Linux, PC, Nintendo Switch, PlayStation 4, Xbox One","Daedalic Entertainment, Mandragora","Action, Adventure, RPG, Simulation, Casual, Indie","Daedalic Entertainment, Klabater"
441645,6156,RunGunJumpGun,82.0,2016,"PC, macOS, iOS","Good Shepherd Entertainment, Gambitious Digital Entertainment, ThirtyThree","Action, Indie","Good Shepherd Entertainment, Gambitious Digital Entertainment, Gambitious"
441671,61584,428: Shibuya Scramble,85.0,2018,"PC, iOS, Android, PSP, PlayStation 3, Wii, PlayStation 4","Abstraction Games, Spike Chunsoft Co, Spike Chunsoft",Adventure,"SEGA, Spike Chunsoft Co"
441791,61694,Noita,76.0,2020,PC,Nolla Games,"Action, Adventure, RPG, Simulation, Indie",Nolla Games
441843,61741,Supraland,87.0,2019,"PlayStation 4, Xbox One, Nintendo Switch, PC, Linux",Supra Games,"Action, Adventure, Indie, Puzzle",Supra Games
441958,61849,Project Hospital,75.0,2018,"Linux, macOS, PC",Oxymoron Games,"Strategy, Simulation, Indie",Oxymoron Games
